event_id,day_index,hour,site_token,metric_raw,layer,pii_status,dataset
B-01995,13,4,SITE-011,60.52,bronze,tokenised,SYNTHETIC_PUBLIC_SAFE
B-01996,13,6,SITE-011,79.59,bronze,tokenised,SYNTHETIC_PUBLIC_SAFE
B-01997,13,8,SITE-011,85.88,bronze,tokenised,SYNTHETIC_PUBLIC_SAFE
B-01998,13,10,SITE-011,45.88,bronze,tokenised,SYNTHETIC_PUBLIC_SAFE
B-01999,13,12,SITE-011,79.05,bronze,tokenised,SYNTHETIC_PUBLIC_SAFE
B-02000,13,14,SITE-011,89.85,bronze,tokenised,SYNTHETIC_PUBLIC_SAFE
B-02001,13,16,SITE-011,47.76,bronze,tokenised,SYNTHETIC_PUBLIC_SAFE
B-02002,13,18,SITE-011,47.78,bronze,tokenised,SYNTHETIC_PUBLIC_SAFE
B-02003,13,20,SITE-011,57.71,bronze,tokenised,SYNTHETIC_PUBLIC_SAFE
B-02004,13,22,SITE-011,61.64,bronze,tokenised,SYNTHETIC_PUBLIC_SAFE
B-02005,13,0,SITE-012,54.78,bronze,tokenised,SYNTHETIC_PUBLIC_SAFE
B-02006,13,2,SITE-012,91.79,bronze,tokenised,SYNTHETIC_PUBLIC_SAFE
B-02007,13,4,SITE-012,72.9,bronze,tokenised,SYNTHETIC_PUBLIC_SAFE
B-02008,13,6,SITE-012,93.21,bronze,tokenised,SYNTHETIC_PUBLIC_SAFE
B-02009,13,8,SITE-012,69.68,bronze,tokenised,SYNTHETIC_PUBLIC_SAFE
B-02010,13,10,SITE-012,68.78,bronze,tokenised,SYNTHETIC_PUBLIC_SAFE
B-02011,13,12,SITE-012,56.19,bronze,tokenised,SYNTHETIC_PUBLIC_SAFE
B-02012,13,14,SITE-012,50.43,bronze,tokenised,SYNTHETIC_PUBLIC_SAFE
B-02013,13,16,SITE-012,87.91,bronze,tokenised,SYNTHETIC_PUBLIC_SAFE
B-02014,13,18,SITE-012,82.63,bronze,tokenised,SYNTHETIC_PUBLIC_SAFE
B-02015,13,20,SITE-012,40.21,bronze,tokenised,SYNTHETIC_PUBLIC_SAFE
B-02016,13,22,SITE-012,71.75,bronze,tokenised,SYNTHETIC_PUBLIC_SAFE
